time,q_0,q_1,q_2,q_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,height,left_motor_vel,left_motor_pos,left_motor_tor,right_motor_vel,right_motor_pos,right_motor_tor,gait_pred,terrain_pred,label,target_torque
5.566,0.8199435416189822,-0.12339971007858397,0.026565957122148376,-0.5582513160906386,0.08545052262149966,-0.22705424582284195,0.9546044098573248,-0.0030518043793392735,0.18005645838101714,-0.9185931181811213,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.576,0.8199435416189822,-0.12336919203479058,0.026565957122148376,-0.558281834134432,0.08545052262149966,-0.22705424582284195,0.9546044098573248,-0.0030518043793392735,0.18005645838101714,-0.9185931181811213,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.587,0.8199130235751888,-0.12336919203479058,0.026535439078354983,-0.5583428702220188,0.0903334096284425,-0.22705424582284195,0.9546044098573248,0.11902037079423167,0.0579842832074462,-1.2237735561150487,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.597,0.8198825055313954,-0.12333867399099718,0.026535439078354983,-0.5583733882658122,0.0903334096284425,-0.22705424582284195,0.9546044098573248,0.11902037079423167,0.0579842832074462,-1.2237735561150487,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.607,0.819851987487602,-0.12330815594720379,0.026474402990768198,-0.5584649423971924,0.08545052262149966,-0.2319371328297848,0.9546044098573248,0.2410925459678026,0.0579842832074462,-1.528953994048976,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.617,0.8197909514000152,-0.1232776379034104,0.026474402990768198,-0.5585259784847791,0.08545052262149966,-0.2319371328297848,0.9546044098573248,0.2410925459678026,0.0579842832074462,-1.528953994048976,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.627,0.8197604333562218,-0.123247119859617,0.026413366903181412,-0.5585870145723659,0.0903334096284425,-0.22705424582284195,0.9546044098573248,0.36316472114137355,-0.0030518043793392735,-1.8341344319829034,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.637,0.819699397268635,-0.12321660181582361,0.02638284885938802,-0.5586785687037461,0.0903334096284425,-0.22705424582284195,0.9546044098573248,0.36316472114137355,-0.0030518043793392735,-1.8341344319829034,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.647,0.8196688792248417,-0.12318608377203022,0.026321812771801234,-0.5587701228351263,0.08545052262149966,-0.2319371328297848,0.9546044098573248,0.4852368963149445,-0.0030518043793392735,-2.0782787823300453,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.658,0.8196078431372549,-0.12315556572823683,0.02626077668421445,-0.5588311589227131,0.08545052262149966,-0.2319371328297848,0.9546044098573248,0.4852368963149445,-0.0030518043793392735,-2.0782787823300453,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
